msgID,autID,disID,theID,ts,texte
339,52,10,4,2016-12-11 03:20:27,"C'est qui il a commis de dégâts grave et de fois c'est de dégât qui Causent dégât a beaucoup de gens mais aussi qui paraissent:""on dirait fait par l'Etat"" ou par une organisation en masse telle une rébellion le cas chez nous de tout le rebelle venant de ma province ou j'habite, le nord-kivu dans la RDC mais aussi quelques acteurs politiques, jean Pierre bemba, bosco ntaganda, Thomas lubanga, et tans d'autre nkunda batware qui lui échappant de justece 
 Pour dire une personne ne peut jamais être considéré telle un destinataire mais un titulaire, le contraire qui peu se faire est contre la loi. #Aksanti_kabuzi/république démocratique du Congo/ Nord-kivu- Goma"
340,189,205,4,2016-03-19 20:28:51,"Salut, effectivement je pense moi aussi que l'humanité  a mis beaucoup de temps pour instaurer les droits de l'Homme 
 Et même, un prix très cher a été payé pour arriver à ce stade 
 Beaucoup de changement se succèdent en ce début de millénaire qui remettent en question des principes et valeurs de droits de l'Homme qu'on croyait universalisé et devenus un patrimoine commun à toute l'humanité; mais malheureusement, on assiste encore à la mal-traite, à d'autres formes d'esclavage, au recours  à la guerre et la violence et même au terrorisme pour régler des problèmes politiques ou économiques 
 Et le problème majeur: l'environnement 
 Un grand défit pour l'humanité qui risque de mettre le globe terrestre en jeu"
341,9,206,4,2017-07-21 04:22:10,"Bien que les droits de l'homme soient consacrés dans la plus part des constitutions et faisant même  partie du préambule de ces constitutions, force est de reconnaitre que ces droits sont en principe supérieurs aux lois nationales 
 Mais, le constat est que ces droits sont le plus souvent violés par les gouvernants, ceux- là même qui sont élus par les gouvernés à savoir le peuple 
 C'est ainsi que nous voyons à travers le monde en général et en Afrique en particulier, la violation des droits des populations 
 Le droit à la vie, le droit à la santé, le droit à la nourriture, le droit à l'eau potable etc. 
 , combien de fois, plusieurs de ces peuples n'ont pas droit aux centres de santé à cause de la pauvreté galopante, n'ont pas droit à la nourriture par le fait de la guerre, n'ont pas droit à l'eau potable 
 Or, la personne humaine est la plus précieuse des richesses, il n'y a de richesse que l'homme, c'est pourquoi certaines ONG défenseurs des droits de l'homme existent, mais ils sont le plus souvent combattus par les pouvoirs publics.\n"
342,190,41,4,2016-06-15 19:32:05,"Bonjour 
 Je m'appel Tamara, j'habite au Mexique et maintenant j'étudie le francais a l'Alliance Francaise 
 Je voudrais pratiquer mon francais, et j'aime bien les humanités, ce pour ca que je me suis inscrite dans le cours 
 Vos remarques sont bienvenues 
 _smiley_"
343,31,207,4,2016-12-13 06:44:01,"Apprenons pour changer le monde 
 Courage jeune homme"
344,12,41,4,2016-06-26 05:22:20,"Merci beaucoup pour tes souhaites 
 Je viens aussi de demander aux autres qui ont participé dans cette forum de discussion sur ce qu'eux pensent sur le cours et quel est le profit qu'ils en tireront 
 Je voudrais aussi savoir ce que tu penses 
 LML"
345,191,73,4,2016-03-29 22:26:44,"Les Droits de l'homme peuvent être considérés comme une  ""fiction juridique"" vers lequel doit tendre tout état de droit dans hiérarchie des normes, ceci par analogie aux mathématiques où toute fonction tend vers sa limite ( dérivée  en un point) sans jamais l'atteindre 
 Nous sommes bien à la charnière entre la théorie et la pratique."
346,113,208,4,2017-11-13 12:49:11,"Salut Sana, c'est bien ce que tu dis surtout dans mon pays qui est très pauvre au niveau culturelle, économique, religieuse et vulnérable en droit, moi même je vais les défendre"
347,192,15,4,2016-08-17 20:57:47,"Bonne journée, je veux apporter ma contribution en ce qui concerne les questions soulevées; Je pense que tout au long de l'histoire humaine a été considérée comme la femme a été dégradé et dévalorisé la femme pourrait dire que cela a été une victime consécutive sur le temps mutiples crimes, que nous voyons maintenant dans la République démocratique du Congo il est malheureusement un autre chapitre des crimes contre les femmes 
 Il est également important de voir que les droits humains évoluent pour essayer de protéger les plus violés, mais pense aussi qu'ils tombent un peu court en termes de protection des êtres humains et de leur dignité 
 Quelles ONG CALRE contribuent également à vouloir améliorer cituacion de ces personnes, mais pas assez"
348,37,209,4,2017-12-04 07:29:14,Merci beaucoup KOUAME pour cette clarification sur la violation des droits de l'homme qui semble actuellement etre une repetition en Afrique
349,53,92,4,2017-01-03 18:26:07,"Je vous remercie beaucoup, peut-être il est parce que je dois le traduire en espagnol, certains concepts je n'ai pas très clair, mais encore une fois je vous remercie beaucoup"
350,193,210,4,2018-10-31 11:08:16,"Bonjour je m'appelle ASSANI RADJABU Mbuyu, congolais de la nationalite gradue en science economique et des gestions, diplome en pedagogie generale je suis tres content et joyeux d'etre avec vous pour cette formation en droit de l'homme 
 Merci"
351,31,33,4,2016-12-04 03:20:58,"Je dirai oui, puisque l'homme peut aussi ménacer et prive led droits de quelqu'un, en ce moment là il devient coupable et il doit être poursuivi par la justice regionale puisque c'est elle qui veille à la protection des droits de ses citoyens 
 Quand les droits ne sont pas garantis au niveau regional c'est alors que les organisations internationales puevent intervenir cette fois ci contre l'Etat 
 D'après HMS"
352,101,211,4,2017-10-10 20:02:40,"Je me pose une question liée 
 Lors de la proclamation et prolongations de l'état d'urgence, la France a bel et bien émis des demandes de dérogation face à la menace terroriste:   Le Royaume-Uni n'est donc plus seul, ce point mériterait d'être actualisé dans la vidéo correspondante 
 Il n'y a apperemment pas d'affaires déférées à la CEDH à ce jour en lien avec cet état d'urgence:   Connaissez-vous des procès en cours susceptibles de remonter jusque-là 
 Cet article apporte un état des lieux actualisé:   Il affirme en particulier: ""[Le Projet de loi renforçant la lutte contre le terrorisme et la sécurité intérieure] [adopté à l'AN le 3/10 mais encore soumis à une comission mixte paritaire:  déroge aux obligations internationales de la \nFrance en matière de droits humains et ne respecte pas les critères de \nnécessité et de proportionnalité."" Trois questions:  -Les demandes de dérogation ne précisent pas à quels droits il est envisagé d'être dérogé, ni ne détaillent les mesures prises 
 Or, l'art. 15 précise ""[L'état] tient le Secrétaire général du Conseil de l’Europe pleinement informé des mesures prises et des motifs [ 
 ]"" 
  Cette omission invalide-t-elle la demande de dérogation 
 -Le fait que des détentions arbitraires pour des motifs autres que le terrorisme aient été réalisées entraîne-t-il l'invalidité de la dérogation 
 -L'intégration de certaines mesure de l'état d'urgence à la loi ordinaire vont, si on en croit humanrights 
 Ch, impliquer une dérogation à caractère permanent 
 Une telle dérogation n'étant pas autorisée, il faudrait que la France emette une réserve relative aux droits en cause, c'est juste 
 Je conclus en exprimant une certaine inquiétude de n'avoir pas trouvé trace de procédures contre la France depuis l'arrêt de la Cour Constitutionnelle pointé par Zoel, ci-dessus 
 L'abscence d'analyse des médias sur l'aspect formel du mépris des droits de l'homme ces derniers mois est aussi frappant 
 Les terroristes semblent bel et bien avoir réussi leur pari de nous faire oublier nos valeurs"
353,194,79,4,2016-12-29 18:26:52,"Bonjour Christian, Votre post donne beaucoup à réfléchir, notamment sur la réponse proportionnée que le droit, national ou international, peut et doit apporter aux actes terroristes ou aux intentions terroristes, avérées ou soupçonnées 
 On a bien du mal à imaginer une règle universelle dans ce domaine 
 Vu de l'extérieur (je n'ai pas fait d'études de droit), il me semble que le pouvoir juridique est bien démuni face aux réseaux terroristes et au terrorisme, comme il l'est face aux réseaux mafieux, aux trafics et au crime organisé 
 Dans tous ces cas, on n'a pas affaire à des criminels isolés à punir individuellement, mais à des systèmes puissants et mouvants, dont les rares éléments que l'on arrive à saisir  et que l'on doit juger, pour criminels et/ou illuminés qu'ils soient, ne sont souvent que des exécutants, victimes du système auquel ils appartiennent et sacrifiés par lui. Le but étant de protéger la société, il faut bien-sûr se concentrer sur la lutte contre l'ensemble du système, mais ça ne nous exempte pas de la nécessité de traiter individuellement le cas de chaque criminel ou terroriste, et de nous poser chaque fois la question de la valeur symbolique de la réponse apportée à ses actes 
 Et il doit en falloir, de l'imagination et du sang-froid, pour trouver une réponse à la fois proportionnée, symbolique et respectueuse des Droits de l'Homme  
  (cf le récent débat en France sur le recours à la déchéance de nationalité)"
354,7,7,4,2016-03-24 17:06:55,"Cher Nesa\n Je suis heureux qu'il y ait de nouveaux progrès pour éradiquer la peine de mort dans le monde entier et nous espérons que de tels progrès peuvent intervenir dans de nombreux cas qui sont essentiels à beaucoup de gens qui, d'une façon ou d'une autre ont été condamnés à ce résultat, malheureusement et comme d'habitude prurales dans de nombreuses sociétés, il y a encore beaucoup de gens qui sont d'accord avec la peine capitale comme ça.\n J´esperé l'humanité est orientée vers le sens de la vie.\n Merci et salutations.\n Fernando\n"
355,195,86,4,2017-11-04 07:30:22,"Bonjour moi c'est Mishoux ,congolais et vivant au congo kishasa mais suis entre d'etudie au kenya"
356,111,41,4,2016-06-13 21:15:23,"Salut, je suis Estelle KOUDOUGOU, je suis professionnelle dans le domaine du Handicap et de l'Inclusion scolaire 
 Partager des expériences avec d'autres professionnels et ou étudiants de divers horizons et expériences m'enchante et me passionne 
 A très vite sur Coursera 
 Estelle"
357,116,116,4,2017-10-09 08:19:30,"Bonjour Maria suis blaise depuis kakuma, ravie de the connaitre"
358,151,95,4,2018-01-30 10:07:25,"J'entend par internationalisation le fait que la lutte sur les droits de l'homme n'a pas commence dans un seul pays mais plutôt un combat de plusieurs structures qui ont servi de précurseurs du Droit de l'homme 
 De ce fait il ne dit pas non plus s'appliquer dans un seul pays car étant a l'avantage de tous les états"
359,29,35,4,2016-12-01 05:19:27,Je pense comme toi
360,196,212,4,2018-10-02 22:16:01,"La limite des droits de l'homme réside dans le respect et la pleine harmonie avec les droits des autres membres de l'État, puisque chaque droit vient ou se termine lorsqu'un autre commence, c'est-à-dire qu'un droit ne peut pas se superposer à un autre, il ne doit pas dépasser son utilisation normal, car cette vulnérabilité conduirait à une contradiction dans la législation.\n pour établir si un droit de l'homme a été violé, il faut s'adresser directement à l'ordre juridique interne de l'État membre du sujet qui estime que le droit a été violé 
 Pour ce faire, il procède aux actions de chaque État pour assurer sa protection 
 , épuisant ainsi toutes les ressources internes, et même si ce droit n’est pas protégé, il s’applique aux mécanismes internationaux pour sa protection"
361,53,55,4,2016-12-15 14:19:55,"Il est vrai que vous avez besoin est de connaître les gens, leurs droits et leurs responsabilités en tant que citoyens, mais; dans la plupart des cas, les gouvernements ne sont pas intéressés par les gens ordinaires, connaissent les règles, les avantages et les droits qu'ils peuvent avoir, pour les garder subjugués et des hommes ainsi que la Bible dit: nous soyons eforzados et courageux, de sorte que plus les gens connaissent leurs droits, bendicones dans notre Seigneur Jésus-Christ"
